
Raw measurements

Timestamp,Measurement
0.0664184,x: -0.0027364,y: -0.00268714,z: 0
0.0685279,x: -0.00339765,y: -0.00333649,z: 0
0.0689135,x: -0.00352606,y: -0.00346259,z: 0
0.0690573,x: -0.00357397,y: -0.00350964,z: 0
0.0692024,x: -0.00362227,y: -0.00355707,z: 0
0.0693447,x: -0.00366968,y: -0.00360362,z: 0
0.0695072,x: -0.00372378,y: -0.00365675,z: 0
0.0696774,x: -0.00378049,y: -0.00371244,z: 0
0.0698075,x: -0.00382379,y: -0.00375496,z: 0
0.070018,x: -0.0038939,y: -0.00382381,z: 0
0.0702288,x: -0.0039641,y: -0.00389275,z: 0
0.0704447,x: -0.00403601,y: -0.00396336,z: 0
0.0706609,x: -0.00410801,y: -0.00403407,z: 0
0.070878,x: -0.00418032,y: -0.00410508,z: 0
0.0710963,x: -0.00425303,y: -0.00417647,z: 0
0.0713278,x: -0.00433013,y: -0.00425219,z: 0
0.0715308,x: -0.00439774,y: -0.00431858,z: 0
0.0717485,x: -0.00447025,y: -0.00438978,z: 0
0.0719647,x: -0.00454225,y: -0.00446049,z: 0
0.0721845,x: -0.00461546,y: -0.00453238,z: 0
0.0723987,x: -0.00468677,y: -0.0046024,z: 0
0.0726137,x: -0.00475837,y: -0.00467272,z: 0
0.0728296,x: -0.00483028,y: -0.00474333,z: 0
0.0730539,x: -0.00490498,y: -0.00481669,z: 0
0.0732776,x: -0.00497949,y: -0.00488986,z: 0
0.0734776,x: -0.0050461,y: -0.00495527,z: 0
0.0736917,x: -0.0051174,y: -0.00502529,z: 0
0.0739103,x: -0.00519021,y: -0.00509679,z: 0
0.0741268,x: -0.00526232,y: -0.00516759,z: 0
0.0743427,x: -0.00533422,y: -0.00523821,z: 0
0.0745595,x: -0.00540643,y: -0.00530911,z: 0
0.0747851,x: -0.00548154,y: -0.00538287,z: 0
0.0749905,x: -0.00554994,y: -0.00545004,z: 0
0.0752241,x: -0.00562775,y: -0.00552645,z: 0
0.0754244,x: -0.00569445,y: -0.00559195,z: 0
0.0756406,x: -0.00576646,y: -0.00566266,z: 0
0.0758565,x: -0.00583837,y: -0.00573328,z: 0
0.0760712,x: -0.00590987,y: -0.00580349,z: 0
0.0762937,x: -0.00598398,y: -0.00587627,z: 0
0.0765123,x: -0.00605679,y: -0.00594776,z: 0
0.0767147,x: -0.00612419,y: -0.00601396,z: 0
0.0769366,x: -0.0061981,y: -0.00608653,z: 0
0.0771465,x: -0.006268,y: -0.00615518,z: 0
0.0773724,x: -0.00634321,y: -0.00622903,z: 0
0.0775874,x: -0.00641482,y: -0.00629935,z: 0
0.0778051,x: -0.00648732,y: -0.00637055,z: 0
0.0780192,x: -0.00655863,y: -0.00644057,z: 0
0.0782477,x: -0.00663474,y: -0.00651531,z: 0
0.0784504,x: -0.00670224,y: -0.0065816,z: 0
0.0786654,x: -0.00677385,y: -0.00665192,z: 0
0.0788804,x: -0.00684545,y: -0.00672224,z: 0
0.0790951,x: -0.00691696,y: -0.00679245,z: 0
0.0793146,x: -0.00699007,y: -0.00686425,z: 0
0.0795269,x: -0.00706077,y: -0.00693368,z: 0
0.0797413,x: -0.00713218,y: -0.0070038,z: 0
0.0799675,x: -0.00720749,y: -0.00707775,z: 0
0.0801825,x: -0.00727909,y: -0.00714807,z: 0
0.0804029,x: -0.0073525,y: -0.00722015,z: 0
0.0806146,x: -0.00742301,y: -0.00728939,z: 0
0.0814377,x: -0.00769713,y: -0.00755858,z: 0
0.0816521,x: -0.00776854,y: -0.0076287,z: 0
0.0818716,x: -0.00784164,y: -0.00770049,z: 0
0.0820884,x: -0.00791385,y: -0.0077714,z: 0
0.0823482,x: -0.00800036,y: -0.00785635,z: 0
0.082534,x: -0.00806226,y: -0.00791714,z: 0
0.0827433,x: -0.00813197,y: -0.00798559,z: 0
0.0829529,x: -0.00820177,y: -0.00805414,z: 0
0.0831707,x: -0.00827428,y: -0.00812534,z: 0
0.0834052,x: -0.00836432,y: -0.00821376,z: 0
0.0836349,x: -0.00847898,y: -0.00832636,z: 0
0.0838355,x: -0.0085791,y: -0.00842467,z: 0
0.0840553,x: -0.00868881,y: -0.00853241,z: 0
0.0842565,x: -0.00878923,y: -0.00863103,z: 0
0.0844694,x: -0.0088955,y: -0.00873538,z: 0
0.0846871,x: -0.00900416,y: -0.00884209,z: 0
0.0849024,x: -0.00911163,y: -0.00894762,z: 0
0.085118,x: -0.00921924,y: -0.0090533,z: 0
0.0853327,x: -0.00932641,y: -0.00915853,z: 0
0.0855498,x: -0.00943477,y: -0.00926495,z: 0
0.0858826,x: -0.00960084,y: -0.00942803,z: 0
0.0860934,x: -0.00970606,y: -0.00953135,z: 0
0.0863168,x: -0.00981757,y: -0.00964085,z: 0
0.0865279,x: -0.00992294,y: -0.00974432,z: 0
0.0867429,x: -0.0100303,y: -0.00984971,z: 0
0.0869606,x: -0.0101389,y: -0.00995642,z: 0
0.0871774,x: -0.0102471,y: -0.0100627,z: 0
0.0873963,x: -0.0103564,y: -0.01017,z: 0
0.0876243,x: -0.0104702,y: -0.0102817,z: 0
0.0878323,x: -0.010574,y: -0.0103837,z: 0
0.0880474,x: -0.0106813,y: -0.0104891,z: 0
0.0882648,x: -0.0107899,y: -0.0105956,z: 0
0.0884783,x: -0.0108964,y: -0.0107003,z: 0
0.0886942,x: -0.0110042,y: -0.0108061,z: 0
0.0889161,x: -0.0111149,y: -0.0109149,z: 0
0.0891281,x: -0.0112208,y: -0.0110188,z: 0
0.0893533,x: -0.0113332,y: -0.0111292,z: 0
0.0895584,x: -0.0114355,y: -0.0112297,z: 0
0.0897737,x: -0.011543,y: -0.0113352,z: 0
0.0899899,x: -0.0116509,y: -0.0114412,z: 0
0.0902052,x: -0.0117584,y: -0.0115467,z: 0
0.090419,x: -0.0118651,y: -0.0116515,z: 0
0.0906347,x: -0.0119727,y: -0.0117572,z: 0
0.0908506,x: -0.0120805,y: -0.011863,z: 0
0.0910743,x: -0.0121921,y: -0.0119727,z: 0
0.0912827,x: -0.0122962,y: -0.0120748,z: 0
0.091495,x: -0.0124021,y: -0.0121789,z: 0
0.0917103,x: -0.0125096,y: -0.0122844,z: 0
0.0919253,x: -0.0126169,y: -0.0123898,z: 0
0.0921385,x: -0.0127233,y: -0.0124943,z: 0
0.0923565,x: -0.0128321,y: -0.0126012,z: 0
0.092576,x: -0.0129417,y: -0.0127088,z: 0
0.0927979,x: -0.0130525,y: -0.0128175,z: 0
0.0930006,x: -0.0131536,y: -0.0129169,z: 0
0.0932183,x: -0.0132623,y: -0.0130236,z: 0
0.0934721,x: -0.0133889,y: -0.0131479,z: 0
0.0936544,x: -0.0134799,y: -0.0132373,z: 0
0.0938676,x: -0.0135863,y: -0.0133418,z: 0
0.0941,x: -0.0137024,y: -0.0134557,z: 0
0.0942997,x: -0.013802,y: -0.0135536,z: 0
0.0945549,x: -0.0139294,y: -0.0136787,z: 0
0.09473,x: -0.0140168,y: -0.0137645,z: 0
0.0949495,x: -0.0141264,y: -0.0138721,z: 0
